Protein accession	Gene	Associated gene ID	Description	Coverage	# Proteins	Proteins in group	miR FASP_# Unique peptides	miR FASP_# Peptides	miR FASP_# PSMs	miR FASP_Protein error probability	miR FASP_q-value	miR FASP_PEP	miR FASP_MS1 precursor area	miR FASP_tmt10plex_126	miR FASP_tmt10plex_126 - # quanted PSMs	miR FASP_tmt10plex_127N	miR FASP_tmt10plex_127N - # quanted PSMs	miR FASP_tmt10plex_127C	miR FASP_tmt10plex_127C - # quanted PSMs	miR FASP_tmt10plex_128N	miR FASP_tmt10plex_128N - # quanted PSMs	miR FASP_tmt10plex_128C	miR FASP_tmt10plex_128C - # quanted PSMs	miR FASP_tmt10plex_129N	miR FASP_tmt10plex_129N - # quanted PSMs	miR FASP_tmt10plex_129C	miR FASP_tmt10plex_129C - # quanted PSMs	miR FASP_tmt10plex_130N	miR FASP_tmt10plex_130N - # quanted PSMs	miR FASP_tmt10plex_130C	miR FASP_tmt10plex_130C - # quanted PSMs	miR FASP_tmt10plex_131	miR FASP_tmt10plex_131 - # quanted PSMs
MAGEB18	NA	ENSG00000176774	melanoma antigen family B, 18 [Source:HGNC Symbol;Acc:HGNC:28515]	NA	na	NA	1	1	2	0.0412571	0.038568	1.0	105491360.5	0.942109821954924	2	0.953393735262512	2	0.908594748293103	2	1.07997633604069	2	1.05317713645053	2	0.775656501366754	2	1.15589260596543	2	1.00819225688769	2	0.987831770895835	2	0.873809233269961	2
MAGEB5	NA	ENSG00000188408	melanoma antigen family B, 5 [Source:HGNC Symbol;Acc:HGNC:23795]	NA	na	NA	1	1	1	0.191542	0.10031	1.0	2398510.0	1.12031541485682	1	1.10294815982924	1	0.943218918174617	1	1.22267536970118	1	0.844584274908357	1	1.07139905434466	1	0.849533814906583	1	1.03910353612442	1	0.98658437981126	1	1.02933459963325	1
MAGEC2	NA	ENSG00000046774	melanoma antigen family C, 2 [Source:HGNC Symbol;Acc:HGNC:13574]	NA	na	NA	1	1	1	0.00978422	0.00826438	0.5695645	6320386.0	0.858434621019619	1	1.00312765689672	1	0.857597997967271	1	0.802786088054568	1	0.708528430100998	1	0.770248195432556	1	0.69599011939145	1	1.40633937261817	1	0.850718092671972	1	0.903952307216909	1
MAGED1	NA	ENSG00000179222	melanoma antigen family D, 1 [Source:HGNC Symbol;Acc:HGNC:6813]	NA	na	NA	6	7	14	1.7712260294137356e-27	0.0	0.00162245	9460517.666666666	1.04276758193661	9	1.04596678753577	9	1.05505374546152	9	1.09091163042935	9	1.04357576943721	9	0.97337725367234	9	1.1598705373464	9	0.937220222051064	9	1.09946656299886	9	1.03699259085751	9
MAGED2	NA	ENSG00000102316	melanoma antigen family D, 2 [Source:HGNC Symbol;Acc:HGNC:16353]	NA	na	NA	30	33	89	4.7203594634506794e-164	0.0	0.00162245	197607968.0	0.99371463656878	73	1.04603831787267	74	0.989916452164384	74	1.08240329072032	74	1.00193773585576	74	0.906042086081304	74	1.12571775756038	74	0.999053857517638	74	1.12632994946306	74	0.969233206437195	74
MAGEE1	NA	ENSG00000198934	melanoma antigen family E, 1 [Source:HGNC Symbol;Acc:HGNC:24934]	NA	na	NA	1	1	1	0.000730562	0.000269579	0.1176445	1294477.0	1.02914178289671	1	0.955112491012056	1	1.2774220601299	1	1.1773641561709	1	1.09979260482545	1	1.24352303175454	1	1.24665557810972	1	0.884842395276811	1	0.894724627621166	1	1.29963661224571	1
MAGEF1	NA	ENSG00000177383	melanoma antigen family F, 1 [Source:HGNC Symbol;Acc:HGNC:29639]	NA	na	NA	1	1	1	0.000217353	0.000269579	0.0520118	725568.0	1.03006868393247	1	1.15768282857287	1	0.841805849668981	1	1.26789334899291	1	0.870276173993263	1	0.937117662530763	1	1.00857263270472	1	1.0979867349106	1	1.01810869136839	1	0.955529005502664	1
MAGI1	NA	ENSG00000151276	membrane associated guanylate kinase, WW and PDZ domain containing 1 [Source:HGNC Symbol;Acc:HGNC:946]	NA	na	NA	17	18	33	9.002125857162986e-107	0.0	0.00162245	27197336.666666668	0.979448600089978	32	0.94787826875086	32	1.01328447688669	32	1.06531149653429	32	1.04873382711761	32	1.00644901924252	32	1.06831001578889	32	1.0029585390724	32	1.00997198591559	32	0.956808524403647	32
MAGI3	NA	ENSG00000081026	membrane associated guanylate kinase, WW and PDZ domain containing 3 [Source:HGNC Symbol;Acc:HGNC:29647]	NA	na	NA	17	17	23	5.845603263405756e-63	0.0	0.00162245	13615527.0	1.00224874009661	23	1.00374843599689	23	0.937079212975576	23	0.979904931975597	23	1.01344306587539	23	0.960161775391543	23	1.02921339100722	23	0.953902495439255	23	0.92997340352651	23	0.913513916583455	23
MAGT1	NA	ENSG00000102158	magnesium transporter 1 [Source:HGNC Symbol;Acc:HGNC:28880]	NA	na	NA	7	8	15	4.091615158880758e-18	0.0	0.00162245	118778736.66666667	0.920607853682683	14	0.986420316754589	14	1.11882023597367	14	1.06031570967532	14	0.960192277853847	14	0.87400544542397	14	1.0790627795094	14	1.08076388738899	14	0.960641873255861	14	0.961234775109223	14
MAK16	NA	ENSG00000198042	MAK16 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:13703]	NA	na	NA	9	9	20	2.0306158578813064e-53	0.0	0.00162245	155050072.0	0.897463614379552	19	0.915501942831812	20	1.09575841105977	20	0.900790147481691	20	1.00376615986972	20	0.965331467007297	20	0.930696779545084	19	1.05964236160494	20	0.972211979133768	20	1.03288032800298	20
MALSU1	NA	ENSG00000156928	mitochondrial assembly of ribosomal large subunit 1 [Source:HGNC Symbol;Acc:HGNC:21721]	NA	na	NA	4	4	11	5.507754979954163e-18	0.0	0.00162245	102920909.33333333	0.972455232175696	11	1.00561385714797	11	1.05984729638369	11	0.974709600053722	11	1.08842454324149	11	1.03544864674789	11	0.970630887218834	11	0.949242680155224	11	0.958275765529293	11	1.15609052241488	11
MALT1	NA	ENSG00000172175	MALT1 paracaspase [Source:HGNC Symbol;Acc:HGNC:6819]	NA	na	NA	19	19	36	5.834506020196292e-102	0.0	0.00162245	51799090.0	0.979670225703147	36	0.942409635551883	36	0.941673689985734	36	0.912659711462272	36	1.00891124896295	36	0.885292003919115	36	0.952354163289938	36	1.02914515762333	36	0.946800798752885	36	0.942332726985679	36
MAML1	NA	ENSG00000161021	mastermind-like 1 (Drosophila) [Source:HGNC Symbol;Acc:HGNC:13632]	NA	na	NA	6	6	9	5.801752746378389e-25	0.0	0.00162245	13011669.666666666	1.03156290624813	9	1.06718319603309	9	1.19618519173662	9	1.40544975817134	9	0.994009306563058	9	1.41713734725999	9	1.18505799475983	9	0.946335811935682	9	0.861780489206516	9	1.25107893687762	9
MAMLD1	NA	ENSG00000013619	mastermind-like domain containing 1 [Source:HGNC Symbol;Acc:HGNC:2568]	NA	na	NA	2	2	3	0.00025296722542000004	0.001455435	0.23404750000000002	10131660.0	0.855458114776171	3	0.595020488226817	3	0.74437836265596	3	1.02547753326046	3	0.947564098955046	3	0.85900291935493	3	0.733413285499212	3	1.18620088007282	3	1.07242138115989	3	0.965859863564875	3
MAN1A1	NA	ENSG00000111885	mannosidase, alpha, class 1A, member 1 [Source:HGNC Symbol;Acc:HGNC:6821]	NA	na	NA	4	4	5	7.956591844536366e-08	0.000269579	0.06237835	14264472.0	0.969850373504298	5	1.03946988580175	5	0.787496731608555	5	1.14904675141344	5	0.955286523310553	5	0.75310875530048	5	0.971914283234622	5	1.07399980742985	5	0.917539434389817	5	0.823802494443737	5
MAN1A2	NA	ENSG00000198162	mannosidase, alpha, class 1A, member 2 [Source:HGNC Symbol;Acc:HGNC:6822]	NA	na	NA	9	9	18	7.218863705684197e-41	0.0	0.00162245	64246952.0	0.962954560872547	18	1.09188463582122	18	1.15038933632256	18	1.05635318301258	18	0.945407267141852	18	0.948420508226376	18	1.18249066255611	18	1.03239273273928	18	1.04848296151781	18	0.944917422562346	18
MAN1B1	NA	ENSG00000177239	mannosidase, alpha, class 1B, member 1 [Source:HGNC Symbol;Acc:HGNC:6823]	NA	na	NA	12	12	19	5.5581956345832943e-39	0.0	0.00162245	56413926.666666664	0.961302952695848	18	1.00973024015879	18	0.972267513065136	19	1.03545565438357	19	1.01809927750719	19	0.911983850754641	19	1.1225849007034	18	1.01044747568904	17	1.04207440155525	18	0.888712563154514	19
MAN2A1	NA	ENSG00000112893	mannosidase, alpha, class 2A, member 1 [Source:HGNC Symbol;Acc:HGNC:6824]	NA	na	NA	25	27	40	3.246554150310344e-107	0.0	0.00162245	101891056.0	0.935728714854347	38	1.03747741651665	38	1.06615868748092	38	1.04848140818002	38	1.04553661621562	38	0.916104649027051	38	1.1469104797444	38	1.05475659763966	38	1.04286550101469	38	0.962426397054686	38
MAN2A2	NA	ENSG00000196547	mannosidase, alpha, class 2A, member 2 [Source:HGNC Symbol;Acc:HGNC:6825]	NA	na	NA	7	9	12	1.0448836848683012e-26	0.0	0.00162245	12148969.0	1.0886110601016	10	1.04475473704371	10	0.9553502247353	10	0.957805228244022	10	0.997899469115324	10	1.08674810315287	10	0.967069697724283	10	0.9634293800995	10	1.01020186553397	10	1.00029361129942	10
MAN2B1	NA	ENSG00000104774	mannosidase, alpha, class 2B, member 1 [Source:HGNC Symbol;Acc:HGNC:6826]	NA	na	NA	11	18	33	2.4556435104196836e-37	0.0	0.00162245	162988226.66666666	1.04006882533606	16	1.07894248821295	16	0.976202022736683	16	1.04872003731296	16	0.988750312008116	16	0.988553441220839	16	1.05575521651924	16	1.02135225628823	16	1.03486598064264	16	0.917959033732016	16
MAN2B2	NA	ENSG00000013288	mannosidase, alpha, class 2B, member 2 [Source:HGNC Symbol;Acc:HGNC:29623]	NA	na	NA	8	8	13	8.547545609425477e-30	0.0	0.00162245	12247709.666666666	0.979065545197237	13	0.935179933297882	13	0.916485220236075	13	1.00641954186032	13	0.913954725075229	13	0.856990685902132	12	0.944811998715228	13	1.05938887583143	13	0.977530839717358	13	0.906738128722559	13
MAN2C1	NA	ENSG00000140400	mannosidase, alpha, class 2C, member 1 [Source:HGNC Symbol;Acc:HGNC:6827]	NA	na	NA	5	5	6	2.5232990125607787e-18	0.0	0.00162245	4623349.666666667	0.955663432411878	6	0.945454991193457	6	1.05913558808286	5	0.993663625379186	6	1.03540008809918	5	0.925259323599794	6	1.04645931260512	5	1.04685486879418	6	1.02774127994326	5	0.838701894399551	5
MANBA	NA	ENSG00000109323	mannosidase, beta A, lysosomal [Source:HGNC Symbol;Acc:HGNC:6831]	NA	na	NA	5	6	7	1.7618124594143596e-17	0.0	0.00162245	19725451.0	0.98766412066296	5	1.06143057297312	5	1.13668037878235	5	1.0960866168645	5	1.06309991163738	5	0.995136262969437	5	1.27426978849308	5	0.943862685115449	5	1.09683572699541	5	1.14925199461416	5
MANBAL	NA	ENSG00000101363	mannosidase, beta A, lysosomal-like [Source:HGNC Symbol;Acc:HGNC:15799]	NA	na	NA	1	1	1	0.000421581	0.000269579	0.0832383	407374880.0	1.07671607587678	1	0.90710340260382	1	1.05771070708727	1	1.0923569371067	1	1.06469190752502	1	0.852056615760741	1	1.03938676571718	1	0.873900831907578	1	1.05894990910033	1	0.860250363582812	1
MANEA	NA	ENSG00000172469	mannosidase, endo-alpha [Source:HGNC Symbol;Acc:HGNC:21072]	NA	na	NA	4	4	4	5.201189315411423e-10	0.0	0.00162245	8419933.0	0.940297534241633	4	0.957298969840179	4	1.14711263752527	4	0.88238474974498	4	1.11665757113612	4	0.850475391287719	4	1.05389427051929	4	0.992849967323926	4	0.946906318224757	4	1.00015276495394	4
MANEAL	NA	ENSG00000185090	mannosidase, endo-alpha-like [Source:HGNC Symbol;Acc:HGNC:26452]	NA	na	NA	1	1	2	0.202715	0.10031	1.0	1576391.0	1.11145193833338	2	1.14233253284779	2	0.796966555027392	2	1.08394887700924	2	1.03893225150831	2	0.883775434817521	2	1.12547181235931	2	0.866034346166074	2	0.988911497380775	2	0.834960049894538	2
MANF	NA	ENSG00000145050	mesencephalic astrocyte-derived neurotrophic factor [Source:HGNC Symbol;Acc:HGNC:15461]	NA	na	NA	16	16	82	9.765765292375589e-65	0.0	0.00162245	563863082.6666666	1.07407205302744	82	1.07877101724605	81	0.814879477509488	82	1.02594852071956	82	1.00730360125098	82	0.977794775343319	82	0.963668354764269	82	0.930120759378616	82	1.02985037229602	82	0.88434170757906	82
MANSC1	NA	ENSG00000281818	MANSC domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25505]	NA	na	NA	1	1	1	0.263349	0.10031	1.0	NA	0.807303603183168	1	0.649228885330167	1	1.41154381430633	1	0.477684568889202	1	0.686686870488461	1	0.821348933177702	1	0.518323245921772	1	1.47363713859915	1	1.03646900050609	1	0.468449711282374	1
MAP10	NA	ENSG00000212916	microtubule-associated protein 10 [Source:HGNC Symbol;Acc:HGNC:29265]	NA	na	NA	1	1	1	0.0694871	0.06678044999999999	1.0	67920888.0	1.0633575601889	1	1.24359845039866	1	1.0043676652285	1	1.39040860079441	1	1.33509225797149	1	1.70284129171353	1	1.30558310066622	1	0.634048394348928	1	0.996302875045076	1	1.19272768675745	1
MAP1A	NA	ENSG00000166963	microtubule-associated protein 1A [Source:HGNC Symbol;Acc:HGNC:6835]	NA	na	NA	50	51	114	5.593664082616483e-155	0.0	0.00162245	169591158.66666666	1.02126704697168	69	1.03519046354055	67	1.12466517649865	70	1.02824411154561	68	1.01566410880187	70	1.1313432228256	70	0.981640436672079	69	0.981372428172912	70	0.98537846210736	70	1.07225280183202	68
MAP1B	NA	ENSG00000131711	microtubule-associated protein 1B [Source:HGNC Symbol;Acc:HGNC:6836]	NA	na	NA	147	149	626	0.0	0.0	0.00162245	545010218.6666666	0.985670010930312	560	0.977267652419234	557	1.01225774789169	570	1.00837689941357	564	0.989176709066858	563	0.954667913897687	566	1.04062168469012	564	1.02125672088927	569	0.973836550675722	568	0.880703342200451	568
MAP1LC3A	NA	ENSG00000101460	microtubule-associated protein 1 light chain 3 alpha [Source:HGNC Symbol;Acc:HGNC:6838]	NA	na	NA	1	3	11	9.46486e-07	0.0	0.00162245	19888660.0	0.971579532303939	1	0.858935763775221	1	0.787140216561519	1	0.97784853384869	1	1.03779827906548	1	0.847308230290432	1	0.917410869234581	1	0.995480796449137	1	1.20985069804867	1	1.05029761573672	1
MAP1LC3C	NA	ENSG00000197769	microtubule-associated protein 1 light chain 3 gamma [Source:HGNC Symbol;Acc:HGNC:13353]	NA	na	NA	1	1	1	0.00150571	0.000532854	0.178908	2638949.0	1.01630735228328	1	1.0620421988354	1	0.994339959673884	1	1.15870787415719	1	0.927022467704161	1	1.09073062771845	1	1.27021922668521	1	1.05770952231846	1	0.875205123817669	1	0.97990183954028	1
MAP1S	NA	ENSG00000130479	microtubule-associated protein 1S [Source:HGNC Symbol;Acc:HGNC:15715]	NA	na	NA	20	20	44	1.4505041948247704e-76	0.0	0.00162245	116832626.66666667	0.963425884488704	43	0.904830363358418	43	1.06346818411706	44	0.996227399806481	44	1.0147945385131	44	0.946379768205397	44	1.06648750441146	44	1.02790729174961	42	0.984227602691631	44	0.938498889331555	44
MAP2	NA	ENSG00000078018	microtubule-associated protein 2 [Source:HGNC Symbol;Acc:HGNC:6839]	NA	na	NA	53	53	77	1.5599937704510615e-205	0.0	0.00162245	137236709.33333334	1.00730789630246	76	1.11671524225395	74	0.99983822539627	77	1.22285671145678	77	1.01232107772948	77	1.12838303854099	77	1.20435298213264	77	0.991401904686391	76	1.11017148544397	77	0.981576020722838	77
MAP2K1	NA	ENSG00000169032	mitogen-activated protein kinase kinase 1 [Source:HGNC Symbol;Acc:HGNC:6840]	NA	na	NA	13	18	53	8.955759761085623e-67	0.0	0.00162245	476040394.6666667	0.991479889529288	37	0.981956324120083	35	0.987882627036109	36	1.08637753495096	37	1.02363860392742	37	1.03038445567073	37	1.10695275532029	37	0.980888851669121	35	1.0496806283559	37	1.00798434908245	36
MAP2K2	NA	ENSG00000126934	mitogen-activated protein kinase kinase 2 [Source:HGNC Symbol;Acc:HGNC:6842]	NA	na	NA	16	21	70	7.658064317398795e-85	0.0	0.00162245	106109418.66666667	1.04598178795184	55	1.07869985009339	54	1.01754589769668	54	1.1027836174181	55	1.02533245883945	54	1.05619999793325	55	1.05751215580057	55	0.918920000147107	54	1.02534817029446	54	1.02067646159668	54
MAP2K3	NA	ENSG00000034152	mitogen-activated protein kinase kinase 3 [Source:HGNC Symbol;Acc:HGNC:6843]	NA	na	NA	11	17	42	3.1220490521932056e-44	0.0	0.00162245	152208256.0	0.929652128452161	29	0.9242031711142	29	1.22758345943205	29	1.09702721623386	29	0.938215785735029	29	1.01887728143376	29	1.00421819557926	29	1.08967492407638	29	0.964101959999322	29	1.07367462641052	29
MAP2K4	NA	ENSG00000065559	mitogen-activated protein kinase kinase 4 [Source:HGNC Symbol;Acc:HGNC:6844]	NA	na	NA	11	11	17	7.390103171670399e-44	0.0	0.00162245	61971064.0	0.963050959853883	17	0.90960900710246	17	1.06926025184255	17	0.995871672619103	17	0.973934491026486	17	0.952673968341523	17	1.07685394395868	17	1.06297965394989	17	0.924555118274245	17	1.04802887406455	17
MAP2K5	NA	ENSG00000137764	mitogen-activated protein kinase kinase 5 [Source:HGNC Symbol;Acc:HGNC:6845]	NA	na	NA	2	2	2	0.0008489627298	0.0027627800000000003	0.28283650000000005	5045465.0	0.968716558876642	2	1.11219019665235	2	0.886992779163893	2	0.943918524752882	2	0.867563135950036	2	0.901520267735906	2	0.864760050760362	2	1.15683154040181	2	0.83197750721796	2	0.947612664929064	2
MAP2K6	NA	ENSG00000108984	mitogen-activated protein kinase kinase 6 [Source:HGNC Symbol;Acc:HGNC:6846]	NA	na	NA	6	12	22	1.070540688856477e-24	0.0	0.00162245	7414674.333333333	1.00062729457867	9	0.889584605362757	9	1.25059597132337	9	0.91795871649146	9	1.00508039975404	9	1.12608382184859	9	0.980747253157146	9	1.03522328313845	9	0.882427505013702	9	1.24076904488759	9
MAP2K7	NA	ENSG00000076984	mitogen-activated protein kinase kinase 7 [Source:HGNC Symbol;Acc:HGNC:6847]	NA	na	NA	7	7	12	1.0109947264036563e-24	0.0	0.00162245	36759778.666666664	0.908887388145247	12	0.93961824085115	12	1.26052960042126	12	1.39041062220763	12	0.991093759931756	12	1.11491807630884	12	1.33836680708256	12	1.09545496431929	12	0.984862697095751	12	1.20208977864439	12
MAP3K1	NA	ENSG00000095015	mitogen-activated protein kinase kinase kinase 1, E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:6848]	NA	na	NA	1	1	1	0.000170384	0.000269579	0.0520118	2023745.0	0.990298729408639	1	0.865561448986309	1	1.12843591251204	1	1.11259619529871	1	0.896836162844444	1	0.872378850855383	1	1.08443787516403	1	1.10972781442888	1	0.887292263667059	1	1.14244678197754	1
MAP3K11	NA	ENSG00000173327	mitogen-activated protein kinase kinase kinase 11 [Source:HGNC Symbol;Acc:HGNC:6850]	NA	na	NA	3	3	4	1.0058403215971856e-10	0.0	0.00162245	2591655.3333333335	1.01628720651685	4	1.06397803853888	4	0.834138793769279	4	0.99322837748531	4	0.956490959192526	4	0.700949943476251	4	0.896483626780594	4	1.09623425087551	4	0.932684424809205	4	0.777157414399408	4
MAP3K12	NA	ENSG00000139625	mitogen-activated protein kinase kinase kinase 12 [Source:HGNC Symbol;Acc:HGNC:6851]	NA	na	NA	3	3	3	1.7963163543836015e-10	0.0	0.00162245	2018673.6666666667	1.13413274210058	2	0.8410242594894	2	0.94450394872039	2	0.939466074634211	2	0.993941104327032	2	0.945381322204695	2	0.972552038270311	2	0.887164164748181	2	0.780831958885897	2	0.884139285920409	2
MAP3K15	NA	ENSG00000180815	mitogen-activated protein kinase kinase kinase 15 [Source:HGNC Symbol;Acc:HGNC:31689]	NA	na	NA	2	2	2	2.6600892998e-05	0.00210927	0.25877	1368814.0	0.993836701639843	2	0.863493868705077	2	0.697742884659687	2	1.15850568567032	2	1.02668730199484	2	1.0181134127335	2	0.996485305916849	2	0.985410481490757	2	0.806154443822875	2	0.85706772151986	2
MAP3K2	NA	ENSG00000169967	mitogen-activated protein kinase kinase kinase 2 [Source:HGNC Symbol;Acc:HGNC:6854]	NA	na	NA	6	9	15	1.0964922923142621e-17	0.0	0.00162245	51552865.333333336	1.12080562427227	10	1.04914608776468	10	0.813347163930887	10	0.881651373264077	10	1.04449715322199	10	0.867252734801768	10	0.84480770731291	10	0.913308464812891	10	0.938659454408008	10	0.780792755716219	10
MAP3K3	NA	ENSG00000198909	mitogen-activated protein kinase kinase kinase 3 [Source:HGNC Symbol;Acc:HGNC:6855]	NA	na	NA	5	8	16	5.440698036970287e-12	0.0	0.00162245	85081472.0	1.02264986448777	11	0.933406638406683	11	1.01073354792282	11	0.981469305803714	11	1.00980572038766	11	0.911176588008414	11	0.965301989337709	11	0.913227382936188	11	0.918728658326941	11	1.01664641455851	11
MAP3K4	NA	ENSG00000085511	mitogen-activated protein kinase kinase kinase 4 [Source:HGNC Symbol;Acc:HGNC:6856]	NA	na	NA	17	17	21	2.4059958556147364e-45	0.0	0.00162245	37910228.0	0.930422148357579	21	1.03708113115695	21	1.04831544252579	21	0.988790874368328	21	0.968616337219491	21	1.00330882495315	21	0.956505730078462	21	1.0493292608156	21	1.0060709196556	21	0.975603585086175	21
MAP3K5	NA	ENSG00000197442	mitogen-activated protein kinase kinase kinase 5 [Source:HGNC Symbol;Acc:HGNC:6857]	NA	na	NA	8	8	11	2.2502205005516934e-20	0.0	0.00162245	28175140.666666668	0.964650675689081	11	1.06859044865234	11	0.872037609829077	11	0.889306829540908	11	1.00859484064704	11	0.757466914189929	11	0.977066294693176	11	1.03345977210608	11	0.985454667265455	11	0.879638513040953	11
MAP3K6	NA	ENSG00000142733	mitogen-activated protein kinase kinase kinase 6 [Source:HGNC Symbol;Acc:HGNC:6858]	NA	na	NA	9	9	11	5.5087076780882704e-40	0.0	0.00162245	13204387.333333334	0.992803917835266	11	1.04415576227905	11	0.961633411423753	11	0.963576825294016	11	1.06175601477512	11	0.857268443601412	11	0.825753323892868	11	0.955711973045119	11	1.00371609760545	11	0.895172529906853	11
MAP3K7	NA	ENSG00000135341	mitogen-activated protein kinase kinase kinase 7 [Source:HGNC Symbol;Acc:HGNC:6859]	NA	na	NA	9	9	10	9.578692995491833e-35	0.0	0.00162245	15962404.0	0.959946016367628	10	1.00913748839307	10	1.07908911092063	9	0.93805318179682	10	1.02473031644858	10	1.04411237534694	10	0.974164725217691	9	1.00060941184275	10	0.995738081784566	10	1.11204963376238	10
MAP3K9	NA	ENSG00000006432	mitogen-activated protein kinase kinase kinase 9 [Source:HGNC Symbol;Acc:HGNC:6861]	NA	na	NA	3	3	3	5.154173431763928e-07	0.000269579	0.0252342	1877768.6666666667	1.06830032980749	3	1.05564655613449	3	0.745546503061797	3	0.971163031213001	3	1.03077141216582	3	0.689542914805455	3	1.04287575173193	2	0.940667510433425	2	1.13252863176969	3	0.886285985854935	3
MAP4	NA	ENSG00000047849	microtubule-associated protein 4 [Source:HGNC Symbol;Acc:HGNC:6862]	NA	na	NA	127	127	357	0.0	0.0	0.00162245	2149472480.0	0.982275048860342	356	0.979669039809093	355	1.06983360916609	357	0.976639445419145	356	0.972337876866305	355	1.01567971082311	357	0.984333219397413	356	1.03589439983193	355	0.973088089776955	357	0.921552168541488	357
MAP4K2	NA	ENSG00000168067	mitogen-activated protein kinase kinase kinase kinase 2 [Source:HGNC Symbol;Acc:HGNC:6864]	NA	na	NA	11	11	18	3.371865700932973e-43	0.0	0.00162245	11066217.0	0.987543492268464	18	1.04815893335764	18	0.985835149299743	18	0.98219128096603	18	1.01854252885249	18	0.882046281063458	18	0.992987800102207	18	0.992606285680625	18	0.959798034742612	18	0.998085106534234	18
MAP4K3	NA	ENSG00000011566	mitogen-activated protein kinase kinase kinase kinase 3 [Source:HGNC Symbol;Acc:HGNC:6865]	NA	na	NA	15	15	28	5.765176373136583e-68	0.0	0.00162245	42727362.666666664	0.950146628938289	28	1.03290854737115	28	1.06630473182256	28	1.0685425814387	28	1.0277794187823	28	0.979227998302657	28	1.11568850800038	28	0.989239954300134	28	1.06553009848226	28	1.01240899416262	28
