protein,imputed,n,average_expression,proportional_expression,foldchange,log2_foldchange,p_value,adj_p_value,normalization,abundance_control_1,abundance_control_2,abundance_control_3,abundance_knockdown_1,abundance_knockdown_2,abundance_knockdown_3,description,biological_process,cellular_component,molecular_function,gene_id_entrez,gene_name,wiki_pathway,reactome_pathway,gene_id_ensemble
Q02750,0,6,12518524.9375,4.845853413776735e-5,1.2025333151466606,0.2660768631687787,0.39374731138730035,0.87714149171028,raw,11185846.75,13555386.25,9239578.25,17445622.625,10233362.375,13451353.375,Dual specificity mitogen-activated protein kinase kinase 1 OS=Homo sapiens OX=9606 GN=MAP2K1 PE=1 SV=2,cell differentiation;cell organization and biogenesis;cellular homeostasis;coagulation;defense response;development;metabolic process,cytoplasm;cytoskeleton;cytosol;endoplasmic reticulum;endosome;extracellular;membrane;mitochondrion;nucleus,DNA binding;signal transducer activity;structural molecule activity,5604,MAP2K1,"IL-5 signaling pathway; Osteopontin signaling; MicroRNAs in cardiomyocyte hypertrophy; Integrin-mediated cell adhesion; IL-1 signaling pathway; Thyroxine (thyroid hormone) production; RANKL/RANK signaling pathway; Thyroid stimulating hormone (TSH) signaling pathway; Leptin signaling pathway; Prolactin signaling pathway; IL-7 signaling pathway; Alzheimer's disease and miRNA effects; Endothelin pathways; IL-9 signaling pathway; Thymic stromal lymphopoietin (TSLP) signaling pathway; Glioblastoma signaling pathways; B cell receptor signaling pathway; AGE/RAGE pathway; Interleukin-11 signaling pathway; Corticotropin-releasing hormone signaling pathway; Oncostatin M signaling pathway; Brain-derived neurotrophic factor (BDNF) signaling pathway; Aryl hydrocarbon receptor pathway; Common pathways underlying drug addiction; Interleukin-1 (IL-1) structural pathway; Cardiac hypertrophic response; Bladder cancer; IL-3 signaling pathway; Kit receptor signaling pathway; Focal adhesion; Hepatocyte growth factor receptor signaling; IL6 signaling pathway; TGF-beta signaling pathway; BDNF-TrkB signaling; Physico-chemical features and toxicity-associated pathways; MAPK signaling pathway; T-cell antigen receptor (TCR) pathway during Staphylococcus aureus infection; 4-hydroxytamoxifen, dexamethasone, and retinoic acids regulation of p27 expression; VEGFA-VEGFR2 signaling pathway; Angiopoietin-like protein 8 regulatory pathway; Chemokine signaling pathway; Embryonic stem cell pluripotency pathways; Focal adhesion: PI3K-Akt-mTOR-signaling pathway; Endometrial cancer; PI3K-Akt signaling pathway; Chromosomal and microsatellite instability in colorectal cancer ; MAPK cascade; Ras signaling; Epithelial to mesenchymal transition in colorectal cancer; Non-small cell lung cancer; Breast cancer pathway; Pancreatic adenocarcinoma pathway; Ethanol metabolism production of ROS by CYP2E1; EGF/EGFR signaling pathway; Envelope proteins and their potential roles in EDMD physiopathology; Fragile X syndrome; Translation inhibitors in chronically activated PDGFRA cells; Gastrin signaling pathway; Hepatitis B infection; Melanoma; Netrin-UNC5B signaling pathway; FGFR3 signaling in chondrocyte proliferation and terminal differentiation; EGFR tyrosine kinase inhibitor resistance; Insulin signaling; Kisspeptin/kisspeptin receptor system in the ovary; Host-pathogen interaction of human coronaviruses - MAPK signaling; IL-2 signaling pathway; MAPK pathway in congenital thyroid cancer; Malignant pleural mesothelioma; Regulation of actin cytoskeleton; Alzheimer's disease; GDNF signaling; EPO receptor signaling; ErbB signaling pathway; T-cell receptor signaling pathway; Estrogen signaling pathway; Serotonin HTR1 group and FOS pathway; Serotonin receptor 2 and ELK-SRF/GATA4 signaling; Serotonin receptor 4/6/7 and NR3C signaling; Toll-like receptor signaling pathway",Signaling by BRAF and RAF1 fusions; Uptake and function of anthrax toxins; Signal transduction by L1; RAF activation; MAP3K8 (TPL2)-dependent MAPK1/3 activation; MAPK3 (ERK1) activation; Signaling by moderate kinase activity BRAF mutants; Paradoxical activation of RAF signaling by kinase inactive BRAF; Signaling downstream of RAS mutants; Signaling by RAF1 mutants; MAP2K and MAPK activation; Signaling by high-kinase activity BRAF mutants; Frs2-mediated activation; Negative feedback regulation of MAPK pathway; Signaling by MAP2K mutants,ENSG00000169032
Q8IWX8,0,6,21194136.596354168,8.204135845896522e-5,1.2022830529957895,0.2657765891270096,0.5084299897038814,0.992236492858638,raw,19784122.4375,22111727.5625,17750093.359375,23786115.125,16437089.28125,27295671.8125,Calcium homeostasis endoplasmic reticulum protein OS=Homo sapiens OX=9606 GN=CHERP PE=1 SV=3,cellular component movement;cellular homeostasis;conjugation;defense response;metabolic process,cytoskeleton;cytosol;extracellular;membrane;nucleus,structural molecule activity,10523,CHERP,NA,mRNA Splicing - Major Pathway,ENSG00000085872
O15226,0,6,12685612.515625,4.9105321131362155e-5,1.202075837709137,0.265527917043698,0.3545215926180002,0.8383308462007302,raw,11780241.125,9483570.5,12359021.6875,18426002.5625,9904096,14160743.21875,NF-kappa-B-repressing factor OS=Homo sapiens OX=9606 GN=NKRF PE=1 SV=2,cellular component movement;metabolic process,membrane,RNA binding;structural molecule activity,55922,NKRF,Pathogenesis of SARS-CoV-2 mediated by nsp9-nsp10 complex; Network map of SARS-CoV-2 signaling pathway,NA,ENSG00000186416
Q9H0A0,0,6,64724576.63671875,2.505453415767479e-4,1.201860871161614,0.26526989762767056,0.24570216399093986,0.7315699559274061,raw,61562213.03125,61984951.71875,50930552.4375,83896764.796875,55983762.8515625,73989214.984375,RNA cytidine acetyltransferase OS=Homo sapiens OX=9606 GN=NAT10 PE=1 SV=2,cell organization and biogenesis;cellular component movement;cellular homeostasis;metabolic process,membrane;nucleus,RNA binding;structural molecule activity,55226,NAT10,Metapathway biotransformation Phase I and II,rRNA modification in the nucleus and cytosol,ENSG00000135372
P34896,0,6,12786128.015625,4.949441120486865e-5,1.2015574044019302,0.2649055748661698,0.5202179423134377,1,raw,14974743.375,8853095.125,11559484.28125,10762536.125,12573895.40625,17993013.78125,"Serine hydroxymethyltransferase, cytosolic OS=Homo sapiens OX=9606 GN=SHMT1 PE=1 SV=1",cell growth;cellular homeostasis;metabolic process,cytosol;membrane;nucleus,RNA binding;structural molecule activity,6470,SHMT1,"Glycine metabolism; Folate metabolism; One-carbon metabolism; Trans-sulfuration, one-carbon metabolism and related pathways; Clear cell renal cell carcinoma pathways; Male infertility; Neuroinflammation and glutamatergic signaling",Metabolism of folate and pterines; Carnitine synthesis,ENSG00000176974; ENSG00000284320
Q9NZE8,0,6,2136646.0729166665,8.270841587302531e-6,1.2015226614405243,0.26486385882113084,0.4029561539022263,0.888947988048845,raw,2126402.1875,1657213.4375,2178911.875,2813692.1875,2052477.25,1991179.5,"39S ribosomal protein L35, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL35 PE=1 SV=3",cell organization and biogenesis;cellular homeostasis,cytoskeleton;endosome;Golgi,structural molecule activity,51318,MRPL35,NA,Mitochondrial translation initiation; Mitochondrial translation elongation; Mitochondrial translation termination,ENSG00000132313
Q9P258,0,6,84961032.71875,3.2887957047148035e-4,1.2014005343497833,0.26471721064808007,0.18471421449102404,0.6769656016800908,raw,74887662.53125,86256914.078125,70303104.9375,107828014.140625,80520422.84375,89970077.78125,Protein RCC2 OS=Homo sapiens OX=9606 GN=RCC2 PE=1 SV=2,cell communication;cell differentiation;cell growth;development;metabolic process,cytoplasm;cytoskeleton;cytosol;endoplasmic reticulum;membrane;mitochondrion;nucleus,DNA binding;motor activity;structural molecule activity,55920,RCC2,NA,Separation of Sister Chromatids; Resolution of Sister Chromatid Cohesion; RHO GTPases Activate Formins; EML4 and NUDC in mitotic spindle formation; Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal,ENSG00000179051; ENSG00000281540
Q9NT62,0,6,6986692.083333333,2.7045107831840926e-5,1.2013911026749033,0.2647058846301541,0.4984115827278408,0.9822049486438316,raw,7055466.5625,7548382.4375,4608175.0625,8570244.875,5069324.0625,9068559.5,Ubiquitin-like-conjugating enzyme ATG3 OS=Homo sapiens OX=9606 GN=ATG3 PE=1 SV=1,cell growth;cell organization and biogenesis;cellular homeostasis;conjugation;metabolic process,cytosol;nucleus,structural molecule activity,64422,ATG3,Nanoparticle triggered autophagic cell death; Neurodegeneration with brain iron accumulation (NBIA) subtypes pathway; Autophagy; Clock-controlled autophagy in bone metabolism,Macroautophagy,ENSG00000144848
Q9BXW7,0,6,18375810.651041668,7.113177089061109e-5,1.2013679503166674,0.2646780817654671,0.37774103108209023,0.8617583924772685,raw,21439594.4375,12540995.625,14795828.96875,25756841.625,14399077.0625,21322526.1875,Haloacid dehalogenase-like hydrolase domain-containing 5 OS=Homo sapiens OX=9606 GN=HDHD5 PE=1 SV=1,cellular homeostasis,endosome,NA,27440,HDHD5,NA,NA,ENSG00000069998
Q53H12,0,6,22894815.489583332,8.862459463226664e-5,1.201155904794398,0.26442341871721947,0.22764834537561868,0.7148463313429879,raw,23998905.5625,15666979.859375,22154904.59375,24408895.9375,22312779.859375,28826427.125,"Acylglycerol kinase, mitochondrial OS=Homo sapiens OX=9606 GN=AGK PE=1 SV=2",cell growth;cellular homeostasis;conjugation,cytoskeleton;cytosol;endosome;nucleus,signal transducer activity;structural molecule activity,55750,AGK,NA,Signaling by BRAF and RAF1 fusions; Glycerophospholipid biosynthesis,ENSG00000006530; ENSG00000262327
Q14320,0,6,9015652.260416666,3.4899103130507334e-5,1.2011465895783577,0.2644122302711202,0.05434984002998864,0.6429522395902524,raw,8028311.375,8895685.25,7671017.0625,9741405.875,9072472,10685022,Protein FAM50A OS=Homo sapiens OX=9606 GN=FAM50A PE=1 SV=2,cell growth;cellular component movement;cellular homeostasis;metabolic process,membrane,NA,9130,FAM50A,NA,NA,ENSG00000071859
Q9C0B0,0,6,1041393.3802083334,4.031177548282969e-6,1.2010195566845983,0.2642596432185447,0.27625076036588014,0.756515890988102,raw,1174908.46875,866725.3125,831948.59375,1235522.5625,999186.53125,1140068.8125,RING finger protein unkempt homolog OS=Homo sapiens OX=9606 GN=UNK PE=1 SV=2,defense response;metabolic process,nucleus,RNA binding;structural molecule activity,85451,UNK,NA,NA,ENSG00000132478
Q15404,0,6,4414580.78125,1.708860385390232e-5,1.2009981365684006,0.26423391260423557,0.29464988599283504,0.7760918587221847,raw,5151638.03125,3301301.75,3410702.71875,5459801.9375,3964857.25,5199183,Ras suppressor protein 1 OS=Homo sapiens OX=9606 GN=RSU1 PE=1 SV=3,development;metabolic process,cytosol;nucleus,NA,6251,RSU1,NA,Regulation of cytoskeletal remodeling and cell spreading by IPP complex components,ENSG00000148484
Q9ULV0,0,6,640966.128125,2.4811452751797403e-6,1.2008436695407572,0.2640483476644444,0.7803456515547271,1,raw,588685.578125,609229.59375,568999.28125,NA,357305.78125,1080610.40625,Unconventional myosin-Vb OS=Homo sapiens OX=9606 GN=MYO5B PE=1 SV=3,cell growth;conjugation;metabolic process,cytoskeleton;endoplasmic reticulum;nucleus,motor activity;structural molecule activity,4645,MYO5B,Alstrom syndrome,Vasopressin regulates renal water homeostasis via Aquaporins,ENSG00000167306
P78537,0.16666666666666666,6,1307433.7447916667,5.061005435637891e-6,1.2008277420997242,0.26402921229056997,0.11432981276997344,0.6429522395902524,raw,922049.625,1246356.21875,1307706.53125,1451696.5625,1570330.28125,1346463.25,Biogenesis of lysosome-related organelles complex 1 subunit 1 OS=Homo sapiens OX=9606 GN=BLOC1S1 PE=1 SV=2,cell growth;cell organization and biogenesis;cellular homeostasis;conjugation;defense response;metabolic process,cytoskeleton;cytosol;endosome;mitochondrion;nucleus,NA,2647,BLOC1S1,Alstrom syndrome,Lysosome Vesicle Biogenesis; Golgi Associated Vesicle Biogenesis,ENSG00000135441
Q9NYF8,0.5,6,56694570.86914063,2.1946162280337924e-4,1.2008241513394533,0.264024898283157,0.22704208461180267,0.7148463313429879,raw,49823798.171875,57777109.9746094,49199401.2832031,59829620.15625,52866387.0039063,70671108.625,Bcl-2-associated transcription factor 1 OS=Homo sapiens OX=9606 GN=BCLAF1 PE=1 SV=2,cellular component movement;coagulation;metabolic process,membrane;nucleus,RNA binding;structural molecule activity,9774,BCLAF1,Interactome of polycomb repressive complex 2 (PRC2),NA,ENSG00000029363
Q9UKV3,0,6,55904986.838541664,2.1640518565184234e-4,1.2007883385497462,0.2639818714132251,0.13502165050481388,0.653345503642978,raw,47968366.75,54597244.4375,49951399.5625,65219414.28125,52133761.5625,65559734.4375,Apoptotic chromatin condensation inducer in the nucleus OS=Homo sapiens OX=9606 GN=ACIN1 PE=1 SV=2,cell growth;cellular component movement;cellular homeostasis;metabolic process,cytoplasm;cytoskeleton;cytosol;membrane;nucleus,RNA binding;structural molecule activity,22985,ACIN1,NA,Apoptotic cleavage of cellular proteins,ENSG00000100813
Q14683,0,6,46082297.614583336,1.7838208600868887e-4,1.2007650812688446,0.2639539285296353,0.2881637405918955,0.7683277361586631,raw,42547497.9375,45699483.40625,39707944.8125,54874343.90625,39911341.75,53753173.875,Structural maintenance of chromosomes protein 1A OS=Homo sapiens OX=9606 GN=SMC1A PE=1 SV=2,cell differentiation;cell growth;cell proliferation;cellular homeostasis;coagulation;metabolic process,cytosol;endoplasmic reticulum;membrane;nucleus,RNA binding;structural molecule activity,8243,SMC1A,miRNA regulation of DNA damage response; Cell cycle; Retinoblastoma gene in cancer; Constitutive androstane receptor pathway; Nuclear receptors meta-pathway; Pathways affected in adenoid cystic carcinoma; ATM signaling in development and disease ; mRNA processing; Regulation of sister chromatid separation at the metaphase-anaphase transition; Rett syndrome causing genes; CAMKK2 pathway; Cohesin complex - Cornelia de Lange syndrome; SMC1/SMC3 role in DNA damage - Cornelia de Lange Syndrome; DNA damage response,Meiotic synapsis; Separation of Sister Chromatids; Resolution of Sister Chromatid Cohesion; SUMOylation of DNA damage response and repair proteins; Estrogen-dependent gene expression; Establishment of Sister Chromatid Cohesion; Cohesin Loading onto Chromatin,ENSG00000072501
P10809,0,6,2165084480.511395,0.008380925127666361,1.2006383964703515,0.2638017112680166,0.3763758943354651,0.8615698665976935,raw,2219043314.48438,2025340630.37109,1717260800.57227,2664268606.80078,1727930313.72266,2636663217.11719,"60 kDa heat shock protein, mitochondrial OS=Homo sapiens OX=9606 GN=HSPD1 PE=1 SV=2",cell differentiation;cell growth;cell organization and biogenesis;cell proliferation;cellular homeostasis;coagulation;conjugation;defense response;development;metabolic process,cell surface;cytoplasm;cytoskeleton;cytosol;endoplasmic reticulum;endosome;mitochondrion;nucleus,RNA binding;structural molecule activity,3329,HSPD1,Apoptosis-related network due to altered Notch3 in ovarian cancer; Sudden infant death syndrome (SIDS) susceptibility pathways,Mitochondrial protein import; TFAP2A acts as a transcriptional repressor during retinoic acid induced cell differentiation,ENSG00000144381
Q96FJ2,0,6,13960710,5.4041154648813835e-5,1.2006350497513223,0.26379768982268365,0.345644950447519,0.8277692477090556,raw,13196586.5,11403516,10806492.5,13691461,11588466,23077738,"Dynein light chain 2, cytoplasmic OS=Homo sapiens OX=9606 GN=DYNLL2 PE=1 SV=1",metabolic process,cytoplasm;cytoskeleton;cytosol;endoplasmic reticulum;nucleus,structural molecule activity,140735,DYNLL2,Ciliary landscape; Intraflagellar transport proteins binding to dynein; 3q29 copy number variation syndrome,Separation of Sister Chromatids; HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand; Intraflagellar transport; MHC class II antigen presentation; Resolution of Sister Chromatid Cohesion; RHO GTPases Activate Formins; COPI-mediated anterograde transport; COPI-independent Golgi-to-ER retrograde traffic; HCMV Early Events; Aggrephagy; EML4 and NUDC in mitotic spindle formation; Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal; Macroautophagy; Activation of BMF and translocation to mitochondria,ENSG00000264364
Q15056,0,6,79320015.59375,3.070434977481925e-4,1.2004535044174338,0.263579526645868,0.12449421169520843,0.6445597830897484,raw,71049845.5,77753046.375,70981554.8125,86826356,75970373.875,93338917,Eukaryotic translation initiation factor 4H OS=Homo sapiens OX=9606 GN=EIF4H PE=1 SV=5,cell growth;cell organization and biogenesis;cellular homeostasis;metabolic process,cytosol;Golgi;nucleus,protein binding;RNA binding,7458,EIF4H,Translation factors; 7q11.23 copy number variation syndrome,L13a-mediated translational silencing of Ceruloplasmin expression; Translation initiation complex formation; Ribosomal scanning and start codon recognition; GTP hydrolysis and joining of the 60S ribosomal subunit,ENSG00000106682
O00203,0,6,45288991.427083336,1.7531124058875334e-4,1.2002767118430713,0.2633670431531104,0.22062826993904094,0.7095995211052282,raw,41832923.0625,45849162.46875,36738866.3125,55031681.96875,40689828.09375,51591486.65625,AP-3 complex subunit beta-1 OS=Homo sapiens OX=9606 GN=AP3B1 PE=1 SV=3,cell growth;cell organization and biogenesis;cellular component movement;cellular homeostasis;coagulation;conjugation;defense response;development;metabolic process,cytoskeleton;endosome;extracellular;mitochondrion;nucleus,structural molecule activity,8546,AP3B1,NA,Golgi Associated Vesicle Biogenesis; Signaling by BRAF and RAF1 fusions,ENSG00000132842
Q9UP83,0,6,1609489.0911458333,6.230245372920919e-6,1.2000545009849906,0.26309992792985515,0.4092298913349604,0.8935675900241862,raw,1530021.40625,1390685.875,1302501.859375,2545237.75,1668898.84375,1219588.8125,Conserved oligomeric Golgi complex subunit 5 OS=Homo sapiens OX=9606 GN=COG5 PE=1 SV=3,cell growth;cellular homeostasis;conjugation,cytoskeleton;cytosol;extracellular;membrane,NA,10466,COG5,NA,COPI-mediated anterograde transport; Intra-Golgi traffic; Retrograde transport at the Trans-Golgi-Network,ENSG00000164597
Q8WV22,0,6,1076926.2291666667,4.168723288125014e-6,1.199713194433838,0.2626895538148682,0.9706460914476064,1,raw,1009436.90625,1170348.625,1033785.28125,1305630.8125,538273.0625,1404082.6875,Non-structural maintenance of chromosomes element 1 homolog OS=Homo sapiens OX=9606 GN=NSMCE1 PE=1 SV=5,cell organization and biogenesis;cell proliferation;cellular homeostasis;coagulation;metabolic process,membrane;nucleus,structural molecule activity,197370,NSMCE1,NA,SUMOylation of DNA damage response and repair proteins,ENSG00000169189
Q16706,0,6,1190426.375,4.608076224590429e-6,1.1995454953702298,0.26248787601426143,0.3623743075502396,0.8454202181768983,raw,893328.1875,1270367.53125,997542.09375,1196597.125,1014659.875,1770063.4375,Alpha-mannosidase 2 OS=Homo sapiens OX=9606 GN=MAN2A1 PE=1 SV=2,cell growth;cell organization and biogenesis;cellular homeostasis;defense response;metabolic process,cytoskeleton;extracellular,structural molecule activity,4124,MAN2A1,NA,Intra-Golgi traffic; Reactions specific to the complex N-glycan synthesis pathway; Maturation of spike protein,ENSG00000112893
Q9BUB7,0,6,5230085.885416667,2.024538008169932e-5,1.1994726003274454,0.2624002023806599,0.6574359047587301,1,raw,5099477,5517449.875,3616884.6875,8685138.75,2344882.0625,6116682.9375,"Transmembrane protein 70, mitochondrial OS=Homo sapiens OX=9606 GN=TMEM70 PE=1 SV=2",cell growth,cytoskeleton;endosome;membrane,structural molecule activity,54968,TMEM70,NA,NA,ENSG00000175606
Q15393,0,6,131099585.984375,5.074794190680185e-4,1.199471179985809,0.26239849402896626,0.19567154521993702,0.6857975396967068,raw,130675108.0625,111892118.0625,116067967.890625,153331402.3125,117889893.515625,156741026.0625,Splicing factor 3B subunit 3 OS=Homo sapiens OX=9606 GN=SF3B3 PE=1 SV=4,cell growth;cell organization and biogenesis;cellular component movement;cellular homeostasis;metabolic process,membrane;nucleus,RNA binding;structural molecule activity,23450,SF3B3,mRNA processing,mRNA Splicing - Major Pathway; mRNA Splicing - Minor Pathway,ENSG00000189091
Q9UNS2,0,6,29395351.828125,1.1378781982434959e-4,1.1993278706966939,0.26222611477034763,0.2229777120764136,0.7114915236088185,raw,27764858.5,28053743.78125,23289234.125,33299168.625,25911307.8125,38053798.125,COP9 signalosome complex subunit 3 OS=Homo sapiens OX=9606 GN=COPS3 PE=1 SV=3,cell organization and biogenesis;cellular homeostasis;defense response;development;metabolic process,cytosol;membrane;nucleus,NA,8533,COPS3,Ciliary landscape,Formation of TC-NER Pre-Incision Complex; Neddylation; Cargo recognition for clathrin-mediated endocytosis; DNA Damage Recognition in GG-NER,ENSG00000141030
